L,N,dx,b,sample,delta,pin_height,area,radius,wrap
12.0,48,0.25,0.8,40,0.25,1.05,32.5,7.424621202458749,0.0
12.0,48,0.25,0.8,41,0.25,1.05,50.8125,8.48528137423857,0.0
12.0,48,0.25,0.8,42,0.25,1.05,3.0,2.4748737341529163,0.0
12.0,48,0.25,0.8,43,0.25,1.05,1.125,0.9013878188659973,0.0
12.0,48,0.25,0.8,44,0.25,1.05,56.125,8.48528137423857,0.0
12.0,48,0.25,0.8,45,0.25,1.05,9.875,2.9261749776799064,0.0
12.0,48,0.25,0.8,46,0.25,1.05,1.0625,0.7905694150420949,0.0
12.0,48,0.25,0.8,47,0.25,1.05,10.625,4.451123453691214,0.0
12.0,48,0.25,0.8,48,0.25,1.05,8.0625,3.2596012026013246,0.0
12.0,48,0.25,0.8,49,0.25,1.05,28.0625,7.458216945088149,0.0
12.0,48,0.25,0.8,50,0.25,1.05,2.5,2.1505813167606567,0.0
12.0,48,0.25,0.8,51,0.25,1.05,3.625,2.704163456597992,0.0
12.0,48,0.25,0.8,52,0.25,1.05,16.875,6.388466169590319,0.0
12.0,48,0.25,0.8,53,0.25,1.05,9.625,4.451123453691214,0.0
12.0,48,0.25,0.8,54,0.25,1.05,3.75,2.3717082451262845,0.0
12.0,48,0.25,0.8,55,0.25,1.05,45.4375,6.708203932499369,0.0
12.0,48,0.25,0.8,56,0.25,1.05,20.125,7.075485849042453,0.0
12.0,48,0.25,0.8,57,0.25,1.05,8.875,4.25,0.0
12.0,48,0.25,0.8,58,0.25,1.05,2.125,1.346291201783626,0.0
12.0,48,0.25,0.8,59,0.25,1.05,12.875,5.755432216610669,0.0
12.0,48,0.25,0.8,60,0.25,1.05,3.9375,3.092329219213245,0.0
12.0,48,0.25,0.8,61,0.25,1.05,8.8125,4.100304866714182,0.0
12.0,48,0.25,0.8,62,0.25,1.05,17.0,6.18465843842649,0.0
12.0,48,0.25,0.8,63,0.25,1.05,27.9375,7.652613932506983,0.0
12.0,48,0.25,0.8,64,0.25,1.05,3.375,2.0,0.0
12.0,48,0.25,0.8,65,0.25,1.05,1.4375,0.7905694150420949,0.0
12.0,48,0.25,0.8,66,0.25,1.05,18.8125,6.25,0.0
12.0,48,0.25,0.8,67,0.25,1.05,10.25,3.75,0.0
12.0,48,0.25,0.8,68,0.25,1.05,11.6875,3.69120576505835,0.0
12.0,48,0.25,0.8,69,0.25,1.05,29.375,7.075485849042453,0.0
12.0,48,0.25,0.8,70,0.25,1.05,18.25,6.5,0.0
12.0,48,0.25,0.8,71,0.25,1.05,29.4375,8.48528137423857,0.0
12.0,48,0.25,0.8,72,0.25,1.05,17.1875,6.823672031978091,0.0
12.0,48,0.25,0.8,73,0.25,1.05,11.6875,6.946221994724902,0.0
12.0,48,0.25,0.8,74,0.25,1.05,28.75,7.652613932506983,0.0
12.0,48,0.25,0.8,75,0.25,1.05,15.3125,5.202163011671203,0.0
12.0,48,0.25,0.8,76,0.25,1.05,17.875,7.9726093595509875,0.0
12.0,48,0.25,0.8,77,0.25,1.05,15.1875,3.913118960624632,0.0
12.0,48,0.25,0.8,78,0.25,1.05,25.375,6.269968101992227,0.0
12.0,48,0.25,0.8,79,0.25,1.05,10.4375,5.488624600025037,0.0
12.0,48,0.25,0.8,80,0.25,1.05,14.4375,5.771698190307598,0.0
12.0,48,0.25,0.8,81,0.25,1.05,1.375,1.118033988749895,0.0
12.0,48,0.25,0.8,82,0.25,1.05,9.125,4.962358310319802,0.0
12.0,48,0.25,0.8,83,0.25,1.05,5.9375,4.0697051490249265,0.0
12.0,48,0.25,0.8,84,0.25,1.05,17.625,7.6198753270640855,0.0
12.0,48,0.25,0.8,85,0.25,1.05,2.5625,1.8027756377319946,0.0
12.0,48,0.25,0.8,86,0.25,1.05,6.625,2.3048861143232218,0.0
12.0,48,0.25,0.8,87,0.25,1.05,7.5,3.1622776601683795,0.0
12.0,48,0.25,0.8,88,0.25,1.05,24.75,7.5,0.0
12.0,48,0.25,0.8,89,0.25,1.05,8.375,3.1622776601683795,0.0
12.0,48,0.25,0.8,90,0.25,1.05,23.875,7.810249675906654,0.0
12.0,48,0.25,0.8,91,0.25,1.05,8.625,3.400367627183861,0.0
12.0,48,0.25,0.8,92,0.25,1.05,2.4375,1.8200274723201295,0.0
12.0,48,0.25,0.8,93,0.25,1.05,4.0,2.1360009363293826,0.0
12.0,48,0.25,0.8,94,0.25,1.05,2.6875,1.6007810593582121,0.0
12.0,48,0.25,0.8,95,0.25,1.05,2.9375,1.8200274723201295,0.0
12.0,48,0.25,0.8,96,0.25,1.05,25.375,7.5,0.0
12.0,48,0.25,0.8,97,0.25,1.05,2.4375,1.6770509831248424,0.0
12.0,48,0.25,0.8,98,0.25,1.05,14.3125,7.075485849042453,0.0
12.0,48,0.25,0.8,99,0.25,1.05,6.6875,3.553167600887974,0.0
12.0,48,0.25,0.8,100,0.25,1.05,39.1875,7.079901129253148,0.0
12.0,48,0.25,0.8,101,0.25,1.05,21.625,6.823672031978091,0.0
12.0,48,0.25,0.8,102,0.25,1.05,61.375,7.810249675906654,0.0
12.0,48,0.25,0.8,103,0.25,1.05,3.1875,1.5811388300841898,0.0
12.0,48,0.25,0.8,104,0.25,1.05,24.4375,6.408002808988148,0.0
12.0,48,0.25,0.8,105,0.25,1.05,47.3125,8.48528137423857,1.0
12.0,48,0.25,0.8,106,0.25,1.05,10.0625,3.2596012026013246,0.0
12.0,48,0.25,0.8,107,0.25,1.05,14.3125,6.128825336065631,0.0
12.0,48,0.25,0.8,108,0.25,1.05,37.25,7.9726093595509875,1.0
12.0,48,0.25,0.8,109,0.25,1.05,20.375,6.020797289396148,0.0
12.0,48,0.25,0.8,110,0.25,1.05,8.1875,4.366062299143245,0.0
12.0,48,0.25,0.8,111,0.25,1.05,8.875,2.9261749776799064,0.0
12.0,48,0.25,0.8,112,0.25,1.05,8.5,4.123105625617661,0.0
12.0,48,0.25,0.8,113,0.25,1.05,22.5,6.324555320336759,0.0
12.0,48,0.25,0.8,114,0.25,1.05,4.6875,2.3048861143232218,0.0
12.0,48,0.25,0.8,115,0.25,1.05,0.9375,0.7905694150420949,0.0
12.0,48,0.25,0.8,116,0.25,1.05,9.4375,3.913118960624632,0.0
12.0,48,0.25,0.8,117,0.25,1.05,3.9375,1.9039432764659772,0.0
12.0,48,0.25,0.8,118,0.25,1.05,4.3125,2.9261749776799064,0.0
12.0,48,0.25,0.8,119,0.25,1.05,49.8125,7.9726093595509875,0.0
12.0,48,0.25,0.8,120,0.25,1.05,21.6875,6.25,0.0
12.0,48,0.25,0.8,121,0.25,1.05,17.5,6.020797289396148,0.0
12.0,48,0.25,0.8,122,0.25,1.05,4.375,2.0615528128088303,0.0
12.0,48,0.25,0.8,123,0.25,1.05,5.5,4.670385423067351,0.0
12.0,48,0.25,0.8,124,0.25,1.05,6.3125,3.952847075210474,0.0
12.0,48,0.25,0.8,125,0.25,1.05,7.4375,3.553167600887974,0.0
12.0,48,0.25,0.8,126,0.25,1.05,8.9375,4.257346591481601,0.0
12.0,48,0.25,0.8,127,0.25,1.05,2.375,2.6100766272276377,0.0
12.0,48,0.25,0.8,128,0.25,1.05,4.5625,2.23606797749979,0.0
12.0,48,0.25,0.8,129,0.25,1.05,13.4375,4.366062299143245,0.0
12.0,48,0.25,0.8,130,0.25,1.05,15.875,4.25,0.0
12.0,48,0.25,0.8,131,0.25,1.05,1.625,1.4577379737113252,0.0
12.0,48,0.25,0.8,132,0.25,1.05,3.875,2.692582403567252,0.0
12.0,48,0.25,0.8,133,0.25,1.05,21.9375,8.31038506929733,0.0
12.0,48,0.25,0.8,134,0.25,1.05,23.25,6.082762530298219,0.0
12.0,48,0.25,0.8,135,0.25,1.05,4.625,2.3717082451262845,0.0
12.0,48,0.25,0.8,136,0.25,1.05,16.25,6.18465843842649,0.0
12.0,48,0.25,0.8,137,0.25,1.05,5.3125,2.1360009363293826,0.0
12.0,48,0.25,0.8,138,0.25,1.05,3.625,2.3717082451262845,0.0
12.0,48,0.25,0.8,139,0.25,1.05,1.75,1.25,0.0
12.0,48,0.25,0.8,140,0.25,1.05,4.25,2.5,0.0
12.0,48,0.25,0.8,141,0.25,1.05,13.625,5.70087712549569,0.0
12.0,48,0.25,0.8,142,0.25,1.05,23.5,6.5,0.0
12.0,48,0.25,0.8,143,0.25,1.05,26.0625,5.202163011671203,0.0
12.0,48,0.25,0.8,144,0.25,1.05,35.0,7.810249675906654,0.0
12.0,48,0.25,0.8,145,0.25,1.05,6.875,3.132491021535417,0.0
12.0,48,0.25,0.8,146,0.25,1.05,8.0,3.605551275463989,0.0
12.0,48,0.25,0.8,147,0.25,1.05,49.25,7.9726093595509875,1.0
12.0,48,0.25,0.8,148,0.25,1.05,4.5,2.0615528128088303,0.0
12.0,48,0.25,0.8,149,0.25,1.05,3.4375,1.8027756377319946,0.0
12.0,48,0.25,0.8,150,0.25,1.05,2.25,1.7677669529663689,0.0
12.0,48,0.25,0.8,151,0.25,1.05,9.0,3.400367627183861,0.0
12.0,48,0.25,0.8,152,0.25,1.05,8.875,4.451123453691214,0.0
12.0,48,0.25,0.8,153,0.25,1.05,16.8125,6.324555320336759,0.0
12.0,48,0.25,0.8,154,0.25,1.05,7.5,3.2596012026013246,0.0
12.0,48,0.25,0.8,155,0.25,1.05,29.8125,7.652613932506983,0.0
12.0,48,0.25,0.8,156,0.25,1.05,16.625,4.366062299143245,0.0
12.0,48,0.25,0.8,157,0.25,1.05,9.125,4.25,0.0
12.0,48,0.25,0.8,158,0.25,1.05,3.875,1.6770509831248424,0.0
12.0,48,0.25,0.8,159,0.25,1.05,8.75,3.816084380618437,0.0
12.0,48,0.25,0.8,160,0.25,1.05,12.4375,4.031128874149275,0.0
12.0,48,0.25,0.8,161,0.25,1.05,3.1875,2.1360009363293826,0.0
12.0,48,0.25,0.8,162,0.25,1.05,10.6875,4.697073557013984,0.0
12.0,48,0.25,0.8,163,0.25,1.05,7.5,3.2882366094914763,0.0
12.0,48,0.25,0.8,164,0.25,1.05,2.125,1.5811388300841898,0.0
12.0,48,0.25,0.8,165,0.25,1.05,44.4375,7.9726093595509875,1.0
12.0,48,0.25,0.8,166,0.25,1.05,11.0,3.816084380618437,0.0
12.0,48,0.25,0.8,167,0.25,1.05,6.4375,3.640054944640259,0.0
12.0,48,0.25,0.8,168,0.25,1.05,2.9375,1.6007810593582121,0.0
12.0,48,0.25,0.8,169,0.25,1.05,1.125,0.9013878188659973,0.0
12.0,48,0.25,0.8,170,0.25,1.05,9.4375,2.5124689052802225,0.0
12.0,48,0.25,0.8,171,0.25,1.05,35.375,6.946221994724902,0.0
12.0,48,0.25,0.8,172,0.25,1.05,14.6875,5.5901699437494745,0.0
12.0,48,0.25,0.8,173,0.25,1.05,0.75,0.75,0.0
12.0,48,0.25,0.8,174,0.25,1.05,19.5,6.600189391222043,0.0
12.0,48,0.25,0.8,175,0.25,1.05,31.625,6.373774391990981,0.0
12.0,48,0.25,0.8,176,0.25,1.05,8.25,2.5124689052802225,0.0
12.0,48,0.25,0.8,177,0.25,1.05,13.125,6.174544517614234,0.0
12.0,48,0.25,0.8,178,0.25,1.05,4.4375,2.692582403567252,0.0
12.0,48,0.25,0.8,179,0.25,1.05,7.125,4.301162633521313,0.0
12.0,48,0.25,0.8,180,0.25,1.05,29.9375,8.139410298049853,0.0
12.0,48,0.25,0.8,181,0.25,1.05,5.75,2.5495097567963922,0.0
12.0,48,0.25,0.8,182,0.25,1.05,25.25,6.373774391990981,0.0
12.0,48,0.25,0.8,183,0.25,1.05,1.3125,1.118033988749895,0.0
12.0,48,0.25,0.8,184,0.25,1.05,13.125,7.603453162872775,0.0
12.0,48,0.25,0.8,185,0.25,1.05,9.125,4.301162633521313,0.0
12.0,48,0.25,0.8,186,0.25,1.05,46.375,7.9726093595509875,0.0
12.0,48,0.25,0.8,187,0.25,1.05,10.25,6.408002808988148,0.0
12.0,48,0.25,0.8,188,0.25,1.05,4.375,3.132491021535417,0.0
12.0,48,0.25,0.8,189,0.25,1.05,1.125,0.7905694150420949,0.0
12.0,48,0.25,0.8,190,0.25,1.05,1.625,1.346291201783626,0.0
12.0,48,0.25,0.8,191,0.25,1.05,18.5,6.708203932499369,0.0
12.0,48,0.25,0.8,192,0.25,1.05,3.5,1.8200274723201295,0.0
12.0,48,0.25,0.8,193,0.25,1.05,24.875,6.5,0.0
12.0,48,0.25,0.8,194,0.25,1.05,6.375,4.366062299143245,0.0
12.0,48,0.25,0.8,195,0.25,1.05,4.25,2.23606797749979,0.0
12.0,48,0.25,0.8,196,0.25,1.05,53.1875,7.652613932506983,1.0
12.0,48,0.25,0.8,197,0.25,1.05,3.125,2.0615528128088303,0.0
12.0,48,0.25,0.8,198,0.25,1.05,46.9375,8.48528137423857,0.0
12.0,48,0.25,0.8,199,0.25,1.05,26.375,7.9726093595509875,0.0
12.0,48,0.25,0.8,200,0.25,1.05,8.75,4.257346591481601,0.0
12.0,48,0.25,0.8,201,0.25,1.05,20.8125,6.25,0.0
12.0,48,0.25,0.8,202,0.25,1.05,52.375,7.9726093595509875,1.0
12.0,48,0.25,0.8,203,0.25,1.05,9.6875,4.16082924427331,0.0
12.0,48,0.25,0.8,204,0.25,1.05,4.5,2.1360009363293826,0.0
12.0,48,0.25,0.8,205,0.25,1.05,8.125,3.5794552658190883,0.0
12.0,48,0.25,0.8,206,0.25,1.05,1.4375,1.118033988749895,0.0
12.0,48,0.25,0.8,207,0.25,1.05,55.1875,8.48528137423857,1.0
12.0,48,0.25,0.8,208,0.25,1.05,26.3125,6.914658342969665,0.0
12.0,48,0.25,0.8,209,0.25,1.05,16.1875,4.802343178074636,0.0
12.0,48,0.25,0.8,210,0.25,1.05,0.875,0.75,0.0
12.0,48,0.25,0.8,211,0.25,1.05,2.75,2.704163456597992,0.0
12.0,48,0.25,0.8,212,0.25,1.05,7.8125,3.25,0.0
12.0,48,0.25,0.8,213,0.25,1.05,11.1875,4.930770730829005,0.0
12.0,48,0.25,0.8,214,0.25,1.05,1.3125,1.25,0.0
12.0,48,0.25,0.8,215,0.25,1.05,37.875,6.754628043053148,0.0
12.0,48,0.25,0.8,216,0.25,1.05,6.9375,3.553167600887974,0.0
12.0,48,0.25,0.8,217,0.25,1.05,0.9375,0.75,0.0
12.0,48,0.25,0.8,218,0.25,1.05,0.875,0.75,0.0
12.0,48,0.25,0.8,219,0.25,1.05,34.0625,8.31038506929733,0.0
12.0,48,0.25,0.8,220,0.25,1.05,31.3125,5.5901699437494745,0.0
12.0,48,0.25,0.8,221,0.25,1.05,9.875,3.5355339059327378,0.0
12.0,48,0.25,0.8,222,0.25,1.05,2.8125,2.5495097567963922,0.0
12.0,48,0.25,0.8,223,0.25,1.05,12.9375,4.828301978956992,0.0
12.0,48,0.25,0.8,224,0.25,1.05,29.0,7.9726093595509875,0.0
12.0,48,0.25,0.8,225,0.25,1.05,33.3125,7.810249675906654,0.0
12.0,48,0.25,0.8,226,0.25,1.05,1.9375,1.5,0.0
12.0,48,0.25,0.8,227,0.25,1.05,10.8125,5.273755777432247,0.0
12.0,48,0.25,0.8,228,0.25,1.05,12.25,5.55090082779363,0.0
12.0,48,0.25,0.8,229,0.25,1.05,2.0,1.4577379737113252,0.0
12.0,48,0.25,0.8,230,0.25,1.05,1.9375,1.346291201783626,0.0
12.0,48,0.25,0.8,231,0.25,1.05,8.625,4.0697051490249265,0.0
12.0,48,0.25,0.8,232,0.25,1.05,9.875,5.297405025104273,0.0
12.0,48,0.25,0.8,233,0.25,1.05,17.6875,5.024937810560445,0.0
12.0,48,0.25,0.8,234,0.25,1.05,25.125,6.082762530298219,0.0
12.0,48,0.25,0.8,235,0.25,1.05,20.5625,7.00446286306095,0.0
12.0,48,0.25,0.8,236,0.25,1.05,7.5,2.704163456597992,0.0
12.0,48,0.25,0.8,237,0.25,1.05,4.5,2.462214450449026,0.0
12.0,48,0.25,0.8,238,0.25,1.05,1.5,1.5206906325745548,0.0
12.0,48,0.25,0.8,239,0.25,1.05,18.9375,6.4031242374328485,0.0
12.0,48,0.25,0.8,240,0.25,1.05,11.25,4.190763653560053,0.0
12.0,48,0.25,0.8,241,0.25,1.05,9.1875,4.756574397610112,0.0
12.0,48,0.25,0.8,242,0.25,1.05,14.5,4.743416490252569,0.0
12.0,48,0.25,0.8,243,0.25,1.05,15.75,4.315669125408017,0.0
12.0,48,0.25,0.8,244,0.25,1.05,12.6875,7.458216945088149,0.0
12.0,48,0.25,0.8,245,0.25,1.05,6.3125,2.6100766272276377,0.0
12.0,48,0.25,0.8,246,0.25,1.05,11.375,6.046693311223912,0.0
12.0,48,0.25,0.8,247,0.25,1.05,13.25,8.139410298049853,0.0
12.0,48,0.25,0.8,248,0.25,1.05,22.0625,5.640257086339239,0.0
12.0,48,0.25,0.8,249,0.25,1.05,9.625,4.670385423067351,0.0
12.0,48,0.25,0.8,250,0.25,1.05,3.5,1.6007810593582121,0.0
12.0,48,0.25,0.8,251,0.25,1.05,7.625,3.2015621187164243,0.0
12.0,48,0.25,0.8,252,0.25,1.05,8.875,4.16082924427331,0.0
12.0,48,0.25,0.8,253,0.25,1.05,3.3125,2.8284271247461903,0.0
12.0,48,0.25,0.8,254,0.25,1.05,5.1875,3.0516389039334255,0.0
12.0,48,0.25,0.8,255,0.25,1.05,15.5,5.963430220938282,0.0
12.0,48,0.25,0.8,256,0.25,1.05,2.125,1.5811388300841898,0.0
12.0,48,0.25,0.8,257,0.25,1.05,27.75,6.324555320336759,0.0
12.0,48,0.25,0.8,258,0.25,1.05,4.875,3.5794552658190883,0.0
12.0,48,0.25,0.8,259,0.25,1.05,28.8125,6.708203932499369,0.0
12.0,48,0.25,0.8,260,0.25,1.05,46.6875,7.1501748230375455,1.0
12.0,48,0.25,0.8,261,0.25,1.05,6.6875,3.2015621187164243,0.0
12.0,48,0.25,0.8,262,0.25,1.05,3.4375,1.8200274723201295,0.0
12.0,48,0.25,0.8,263,0.25,1.05,24.9375,7.652613932506983,0.0
12.0,48,0.25,0.8,264,0.25,1.05,40.25,6.708203932499369,0.0
12.0,48,0.25,0.8,265,0.25,1.05,4.3125,2.25,0.0
12.0,48,0.25,0.8,266,0.25,1.05,1.25,0.9013878188659973,0.0
12.0,48,0.25,0.8,267,0.25,1.05,29.8125,7.352720584926371,0.0
12.0,48,0.25,0.8,268,0.25,1.05,10.75,5.706356105256663,0.0
12.0,48,0.25,0.8,269,0.25,1.05,6.3125,3.7165171868296265,0.0
12.0,48,0.25,0.8,270,0.25,1.05,1.8125,1.2747548783981961,0.0
12.0,48,0.25,0.8,271,0.25,1.05,7.75,2.7950849718747373,0.0
12.0,48,0.25,0.8,272,0.25,1.05,39.875,6.823672031978091,0.0
12.0,48,0.25,0.8,273,0.25,1.05,1.5625,1.2747548783981961,0.0
12.0,48,0.25,0.8,274,0.25,1.05,1.8125,1.5811388300841898,0.0
12.0,48,0.25,0.8,275,0.25,1.05,1.75,1.346291201783626,0.0
12.0,48,0.25,0.8,276,0.25,1.05,5.4375,2.7613402542968153,0.0
12.0,48,0.25,0.8,277,0.25,1.05,1.9375,1.6770509831248424,0.0
12.0,48,0.25,0.8,278,0.25,1.05,9.75,4.808846015417836,0.0
12.0,48,0.25,0.8,279,0.25,1.05,20.875,5.315072906367325,0.0
12.0,48,0.25,0.8,280,0.25,1.05,18.5625,6.046693311223912,0.0
12.0,48,0.25,0.8,281,0.25,1.05,1.75,1.346291201783626,0.0
12.0,48,0.25,0.8,282,0.25,1.05,17.8125,6.5,0.0
12.0,48,0.25,0.8,283,0.25,1.05,13.75,5.55090082779363,0.0
12.0,48,0.25,0.8,284,0.25,1.05,7.5625,2.6100766272276377,0.0
12.0,48,0.25,0.8,285,0.25,1.05,25.75,6.600189391222043,0.0
12.0,48,0.25,0.8,286,0.25,1.05,20.375,6.600189391222043,0.0
12.0,48,0.25,0.8,287,0.25,1.05,8.75,4.589389937671455,0.0
12.0,48,0.25,0.8,288,0.25,1.05,2.5625,1.8200274723201295,0.0
12.0,48,0.25,0.8,289,0.25,1.05,12.0625,7.00446286306095,0.0
12.0,48,0.25,0.8,290,0.25,1.05,5.4375,3.400367627183861,0.0
12.0,48,0.25,0.8,291,0.25,1.05,14.0,4.373213921133975,0.0
12.0,48,0.25,0.8,292,0.25,1.05,39.8125,6.600189391222043,0.0
12.0,48,0.25,0.8,293,0.25,1.05,8.875,2.7950849718747373,0.0
12.0,48,0.25,0.8,294,0.25,1.05,0.8125,0.7905694150420949,0.0
12.0,48,0.25,0.8,295,0.25,1.05,10.5,3.132491021535417,0.0
12.0,48,0.25,0.8,296,0.25,1.05,4.5,2.1360009363293826,0.0
12.0,48,0.25,0.8,297,0.25,1.05,9.75,4.16082924427331,0.0
12.0,48,0.25,0.8,298,0.25,1.05,13.8125,6.128825336065631,0.0
12.0,48,0.25,0.8,299,0.25,1.05,2.8125,1.9039432764659772,0.0
12.0,48,0.25,0.4,0,0.25,0.65,46.875,7.652613932506983,1.0
12.0,48,0.25,0.4,1,0.25,0.65,20.9375,5.755432216610669,0.0
12.0,48,0.25,0.4,2,0.25,0.65,39.0625,8.139410298049853,0.0
12.0,48,0.25,0.4,3,0.25,0.65,50.0625,6.946221994724902,0.0
12.0,48,0.25,0.4,4,0.25,0.65,36.6875,7.1501748230375455,0.0
12.0,48,0.25,0.4,5,0.25,0.65,12.5,5.062114182829147,0.0
12.0,48,0.25,0.4,6,0.25,0.65,27.75,7.9726093595509875,0.0
12.0,48,0.25,0.4,7,0.25,0.65,36.9375,6.5,0.0
12.0,48,0.25,0.4,8,0.25,0.65,64.875,7.5,0.0
12.0,48,0.25,0.4,9,0.25,0.65,41.3125,8.48528137423857,0.0
12.0,48,0.25,0.4,10,0.25,0.65,21.8125,6.5,0.0
12.0,48,0.25,0.4,11,0.25,0.65,32.9375,7.9726093595509875,0.0
12.0,48,0.25,0.4,12,0.25,0.65,41.625,7.786205751198718,0.0
12.0,48,0.25,0.4,13,0.25,0.65,53.8125,8.48528137423857,0.0
12.0,48,0.25,0.4,14,0.25,0.65,47.0625,7.9726093595509875,0.0
12.0,48,0.25,0.4,15,0.25,0.65,72.875,8.31038506929733,1.0
12.0,48,0.25,0.4,16,0.25,0.65,53.75,8.48528137423857,0.0
12.0,48,0.25,0.4,17,0.25,0.65,4.4375,2.0615528128088303,0.0
12.0,48,0.25,0.4,18,0.25,0.65,17.5,6.046693311223912,0.0
12.0,48,0.25,0.4,19,0.25,0.65,29.875,6.708203932499369,0.0
12.0,48,0.25,0.4,20,0.25,0.65,31.9375,6.708203932499369,0.0
12.0,48,0.25,0.4,21,0.25,0.65,15.0,3.605551275463989,0.0
12.0,48,0.25,0.4,22,0.25,0.65,65.75,7.211102550927978,0.0
12.0,48,0.25,0.4,23,0.25,0.65,73.6875,8.48528137423857,1.0
12.0,48,0.25,0.4,24,0.25,0.65,64.4375,8.48528137423857,1.0
12.0,48,0.25,0.4,25,0.25,0.65,69.5625,8.139410298049853,1.0
12.0,48,0.25,0.4,26,0.25,0.65,11.25,4.650268809434569,0.0
12.0,48,0.25,0.4,27,0.25,0.65,45.8125,7.652613932506983,0.0
12.0,48,0.25,0.4,28,0.25,0.65,56.4375,7.5,0.0
12.0,48,0.25,0.4,29,0.25,0.65,11.375,4.366062299143245,0.0
12.0,48,0.25,0.4,30,0.25,0.65,31.375,7.352720584926371,0.0
12.0,48,0.25,0.4,31,0.25,0.65,36.25,7.652613932506983,0.0
12.0,48,0.25,0.4,32,0.25,0.65,2.625,2.0155644370746373,0.0
12.0,48,0.25,0.4,33,0.25,0.65,44.375,7.352720584926371,0.0
12.0,48,0.25,0.4,34,0.25,0.65,2.5,1.5811388300841898,0.0
12.0,48,0.25,0.4,35,0.25,0.65,1.9375,2.57390753524675,0.0
12.0,48,0.25,0.4,36,0.25,0.65,3.25,2.7950849718747373,0.0
12.0,48,0.25,0.4,37,0.25,0.65,60.8125,7.075485849042453,1.0
12.0,48,0.25,0.4,38,0.25,0.65,30.6875,6.25,0.0
12.0,48,0.25,0.4,39,0.25,0.65,26.5625,7.9726093595509875,0.0
12.0,48,0.25,0.4,40,0.25,0.65,36.3125,7.352720584926371,0.0
12.0,48,0.25,0.4,41,0.25,0.65,14.0,4.527692569068709,0.0
12.0,48,0.25,0.4,42,0.25,0.65,47.25,8.48528137423857,0.0
12.0,48,0.25,0.4,43,0.25,0.65,23.5625,7.075485849042453,0.0
12.0,48,0.25,0.4,44,0.25,0.65,20.25,5.367727638395972,0.0
12.0,48,0.25,0.4,45,0.25,0.65,34.8125,8.31038506929733,0.0
12.0,48,0.25,0.4,46,0.25,0.65,5.625,2.850438562747845,0.0
12.0,48,0.25,0.4,47,0.25,0.65,59.75,8.31038506929733,0.0
12.0,48,0.25,0.4,48,0.25,0.65,38.4375,6.25,0.0
12.0,48,0.25,0.4,49,0.25,0.65,58.375,7.352720584926371,1.0
12.0,48,0.25,0.4,50,0.25,0.65,6.75,4.451123453691214,0.0
12.0,48,0.25,0.4,51,0.25,0.65,3.9375,1.9039432764659772,0.0
12.0,48,0.25,0.4,52,0.25,0.65,63.1875,7.652613932506983,0.0
12.0,48,0.25,0.4,53,0.25,0.65,87.0625,7.810249675906654,1.0
12.0,48,0.25,0.4,54,0.25,0.65,66.875,8.48528137423857,1.0
12.0,48,0.25,0.4,55,0.25,0.65,11.6875,3.7165171868296265,0.0
12.0,48,0.25,0.4,56,0.25,0.65,32.8125,7.1501748230375455,0.0
12.0,48,0.25,0.4,57,0.25,0.65,27.125,6.25,0.0
12.0,48,0.25,0.4,58,0.25,0.65,52.0,7.079901129253148,0.0
12.0,48,0.25,0.4,59,0.25,0.65,9.5625,3.640054944640259,0.0
12.0,48,0.25,0.4,60,0.25,0.65,23.125,6.708203932499369,0.0
12.0,48,0.25,0.4,61,0.25,0.65,56.25,7.075485849042453,1.0
12.0,48,0.25,0.4,62,0.25,0.65,4.375,2.462214450449026,0.0
12.0,48,0.25,0.4,63,0.25,0.65,62.25,7.211102550927978,1.0
12.0,48,0.25,0.4,64,0.25,0.65,67.25,8.48528137423857,1.0
12.0,48,0.25,0.4,65,0.25,0.65,11.8125,6.082762530298219,0.0
12.0,48,0.25,0.4,66,0.25,0.65,47.375,8.48528137423857,1.0
12.0,48,0.25,0.4,67,0.25,0.65,2.9375,1.8200274723201295,0.0
12.0,48,0.25,0.4,68,0.25,0.65,5.9375,3.25,0.0
12.0,48,0.25,0.4,69,0.25,0.65,50.125,8.139410298049853,0.0
12.0,48,0.25,0.4,70,0.25,0.65,57.8125,6.946221994724902,0.0
12.0,48,0.25,0.4,71,0.25,0.65,55.375,7.810249675906654,1.0
12.0,48,0.25,0.4,72,0.25,0.65,9.9375,2.704163456597992,0.0
12.0,48,0.25,0.4,73,0.25,0.65,16.875,5.618051263561058,0.0
12.0,48,0.25,0.4,74,0.25,0.65,23.5,8.48528137423857,0.0
12.0,48,0.25,0.4,75,0.25,0.65,77.875,8.48528137423857,1.0
12.0,48,0.25,0.4,76,0.25,0.65,24.3125,5.836308764964376,0.0
12.0,48,0.25,0.4,77,0.25,0.65,54.9375,7.211102550927978,0.0
12.0,48,0.25,0.4,78,0.25,0.65,45.9375,8.139410298049853,0.0
12.0,48,0.25,0.4,79,0.25,0.65,8.625,3.3634060117684275,0.0
12.0,48,0.25,0.4,80,0.25,0.65,22.5625,6.823672031978091,0.0
12.0,48,0.25,0.4,81,0.25,0.65,24.875,6.408002808988148,0.0
12.0,48,0.25,0.4,82,0.25,0.65,11.0,3.400367627183861,0.0
12.0,48,0.25,0.4,83,0.25,0.65,4.375,2.9261749776799064,0.0
12.0,48,0.25,0.4,84,0.25,0.65,11.625,5.618051263561058,0.0
