# # y1 y2 m gradn sqrtdetSg expo2 pg vf E_win Pwin E_det2 rho rho_CS rho_CSb tail
6.8404028665e-03 1.8793852416e-02 1.1999356545e+00 6.3754879164e-03 1.9273673867e-08 5.4846614377e+02 5.2606072278e-232 1.3987494587e-11 1.9356538888e-60 2.5419858996e-56 8.8807087031e-06 1.0182714838e-291 2.4994603883e-262 1.5676882014e-234 6.1571820006e-23
1.1970705016e-02 3.2889241728e-02 1.1998190170e+00 1.0923767651e-02 1.3973469903e-07 5.2206202251e+02 2.1274544939e-221 3.2421493922e-10 4.7558796442e-101 2.1273648528e-96 1.1421265173e-04 1.0128345740e-321 3.3161821450e-271 2.2736174131e-223 6.2578011053e-23
1.7101007166e-02 4.6984631039e-02 1.1996470341e+00 1.5569708300e-02 5.3392065907e-07 4.5637996238e+02 1.8665691852e-193 2.5715068095e-09 4.2486083842e-131 2.3586571901e-127 4.9006824466e-04 9.8813129168e-324 2.0068032016e-258 4.1321147445e-195 6.4344792712e-23
3.4729635533e-04 1.9696155060e-03 1.1999973330e+00 9.9406361045e-04 2.0944645456e-11 1.8536384042e+04 0.0000000000e+00 1.5482397167e-15 0.0000000000e+00 0.0000000000e+00 3.0605341316e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.5453809677e-23
8.6824088833e-04 4.9240387651e-03 1.1999929459e+00 1.9405862421e-03 2.5435553305e-10 5.8365064753e+02 2.0898896759e-245 2.7309016359e-14 2.5929220791e-28 1.0362811682e-24 1.3837396317e-07 5.4189210836e-273 7.9138780462e-261 7.7741076557e-249 6.1903380364e-23
1.7364817767e-03 9.8480775301e-03 1.1999793968e+00 3.5260280664e-03 1.9556946735e-09 3.9819355165e+02 9.4897957702e-166 4.8332903231e-13 5.1773667850e-47 1.7122601636e-43 1.0042171014e-06 4.9132153417e-212 3.9350979673e-190 9.5097844341e-169 6.1480273826e-23
3.4729635533e-03 1.9696155060e-02 1.1999289879e+00 6.7057047840e-03 1.8137492403e-08 4.4989424541e+02 3.6029203992e-189 1.6109372794e-11 1.4696592321e-95 1.0955529709e-91 2.6433754824e-05 5.2950652273e-284 6.1312748711e-237 1.8523971151e-191 6.1847721913e-23
6.0776862183e-03 3.4468271355e-02 1.1997953962e+00 1.1497713276e-02 1.3359050946e-07 3.3739287403e+02 3.5333047696e-141 3.6976599689e-10 1.9363851664e-173 5.1768235434e-169 4.6134434952e-04 6.8418389443e-314 5.4604116369e-227 7.5891598871e-143 6.3845764620e-23
8.6824088833e-03 4.9240387651e-02 1.1995926494e+00 1.6328981838e-02 5.2353768878e-07 2.4193347043e+02 2.5852406957e-100 2.9221280581e-09 3.9193060242e-219 1.5884180803e-214 1.8960355264e-03 1.0132347671e-318 1.4187524678e-208 1.1257040253e-101 6.6681934167e-23
1.2246467991e-19 2.0000000000e-03 1.1999973571e+00 1.0042110819e-03 2.0255578191e-11 1.9800994334e+04 0.0000000000e+00 1.6100468458e-15 0.0000000000e+00 0.0000000000e+00 4.0451133072e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.5651889827e-23
3.0616169979e-19 5.0000000000e-03 1.1999929298e+00 1.9663431938e-03 2.3457656995e-10 6.3961338383e+02 1.1245333773e-269 2.8321040084e-14 3.3617649320e-23 1.4830121078e-19 1.2082716690e-07 3.7804168728e-292 1.5053136330e-282 3.9089007770e-273 6.1940899726e-23
6.1232339957e-19 1.0000000000e-02 1.1999790988e+00 3.5771963771e-03 1.7010493765e-09 3.7125138529e+02 5.4786705099e-154 4.8608896782e-13 5.3602178137e-50 1.5557535998e-46 1.3065391092e-06 2.9366867262e-203 7.8110028614e-180 6.2623363465e-157 6.1518722025e-23
1.2246467991e-18 2.0000000000e-02 1.1999272381e+00 6.8040747263e-03 1.5245407064e-08 3.3793567134e+02 1.7992180769e-140 1.5592270066e-11 2.0682913277e-137 1.0574105070e-133 7.7080630601e-05 3.7213071451e-277 5.1366295527e-209 1.5796338633e-142 6.2322595632e-23
2.1431318985e-18 3.5000000000e-02 1.1997889126e+00 1.1652977872e-02 1.1659518824e-07 1.6007258601e+02 4.1352207246e-64 3.5160054959e-10 1.1512070179e-246 1.4082962407e-242 1.2909802357e-03 4.7604951187e-310 1.7632159364e-186 1.4857936313e-65 6.5611720906e-23
3.0616169979e-18 5.0000000000e-02 1.1995778293e+00 1.6516921688e-02 4.7340229750e-07 7.4614972136e+01 1.3234852458e-27 2.7627439999e-09 1.4566373909e-291 1.7385307947e-286 4.1030099683e-03 1.9278392094e-318 1.1177935109e-171 8.4775505915e-29 6.9043925786e-23
-3.4729635533e-04 1.9696155060e-03 1.1999974421e+00 9.9443197607e-04 1.8062535775e-11 2.3837768383e+04 0.0000000000e+00 1.5417155508e-15 0.0000000000e+00 0.0000000000e+00 6.8718827392e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.6173608033e-23
-8.6824088833e-04 4.9240387651e-03 1.1999932261e+00 1.9399622792e-03 1.9688136372e-10 7.7343716344e+02 0.0000000000e+00 2.6151705262e-14 1.6493530807e-17 9.6029981417e-14 1.0086779086e-07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2022364479e-23
-1.7364817767e-03 9.8480775301e-03 1.1999800106e+00 3.5184051623e-03 1.3244691610e-09 3.4495985582e+02 1.8433865804e-142 4.2238885022e-13 1.4790363212e-50 3.9315590045e-47 1.6290458646e-06 2.7264357066e-192 1.4752495009e-168 2.3527895222e-145 6.1567440237e-23
-3.4729635533e-03 1.9696155060e-02 1.1999306431e+00 6.6659535708e-03 1.1585351022e-08 2.1970259182e+02 5.2757917772e-89 1.2694743148e-11 2.1519754092e-181 8.6030065311e-178 1.8849962828e-04 1.1353374168e-269 2.1245552129e-179 7.2434071207e-91 6.3007819940e-23
-6.0776862183e-03 3.4468271355e-02 1.1998003504e+00 1.1374579775e-02 9.5536919294e-08 4.5485110005e+01 2.9357334061e-14 2.7813388654e-10 1.5349613795e-294 1.2823363521e-290 1.9267178320e-03 4.5062373987e-308 1.4592397457e-160 1.2886223905e-15 6.6782507503e-23
-8.6824088833e-03 4.9240387651e-02 1.1996042661e+00 1.6096873505e-02 4.0356212068e-07 1.6149368959e+01 3.8223276416e-02 2.1663950165e-09 1.7539182208e-317 8.1523738956e-313 4.1753245879e-03 6.7040261550e-319 2.2300524491e-159 2.4698639577e-03 6.9443650434e-23
-6.8404028665e-04 1.8793852416e-03 1.1999975836e+00 9.6506992366e-04 1.4808295075e-11 3.2535024117e+04 0.0000000000e+00 1.3585281612e-15 0.0000000000e+00 0.0000000000e+00 1.4713290237e-05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.7167089652e-23
-1.7101007166e-03 4.6984631039e-03 1.1999938105e+00 1.8624815567e-03 1.4977669655e-10 1.0661019314e+03 0.0000000000e+00 2.1509318491e-14 4.3346428605e-12 6.2846752661e-08 8.7651721524e-08 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2172692879e-23
-3.4202014333e-03 9.3969262079e-03 1.1999820267e+00 3.3520858495e-03 9.1710140214e-10 3.2769242601e+02 8.4021493041e-135 3.1689933923e-13 5.5173152429e-46 1.4347956559e-42 1.7516165440e-06 4.6357306429e-180 1.3320021945e-158 1.1120131265e-137 6.1621736621e-23
-6.8404028665e-03 1.8793852416e-02 1.1999386511e+00 6.2956398179e-03 8.1094118072e-09 1.3079103504e+02 3.0974619344e-50 8.6176875564e-12 1.7617374061e-210 6.1344197982e-207 2.8841506295e-04 5.4569145538e-260 4.1200424766e-155 5.2603537062e-52 6.3561592763e-23
-1.1970705016e-02 3.2889241728e-02 1.1998273640e+00 1.0660710702e-02 7.4657051827e-08 5.7305553741e+01 2.7622534429e-19 1.8040802787e-10 5.3661186039e-288 4.3093491313e-284 1.2342837872e-03 1.4822579589e-306 2.0145445513e-162 9.7044524353e-21 6.6015946555e-23
-1.7101007166e-02 4.6984631039e-02 1.1996658072e+00 1.5041024554e-02 3.2375741900e-07 9.5209269571e+01 2.2016080367e-36 1.3863743917e-09 7.9253399670e-285 3.9909114655e-280 1.8948686628e-03 1.7450398611e-320 1.9145451182e-177 9.5836194144e-38 6.7339973254e-23
-1.0000000000e-03 1.7320508076e-03 1.1999977717e+00 9.1713388448e-04 1.1075729970e-11 5.1077831845e+04 0.0000000000e+00 1.0983695832e-15 0.0000000000e+00 0.0000000000e+00 3.9302774191e-05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.8972642029e-23
-2.5000000000e-03 4.3301270189e-03 1.1999946261e+00 1.7367431714e-03 1.0219904872e-10 1.7434067592e+03 0.0000000000e+00 1.5689607942e-14 1.0481669005e-12 2.0771040241e-08 1.0928207153e-07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2452939286e-23
-5.0000000000e-03 8.6602540378e-03 1.1999848991e+00 3.0847440980e-03 5.5705889560e-10 3.3952571776e+02 1.0040915870e-139 2.0393012744e-13 1.0324544038e-32 3.0006802054e-29 1.2654104503e-06 1.0366787808e-171 6.1872675089e-157 1.1295072857e-142 6.1666112720e-23
-1.0000000000e-02 1.7320508076e-02 1.1999500315e+00 5.7067974697e-03 5.3318650340e-09 1.2972685049e+02 1.3654810034e-49 4.7808752405e-12 6.8580877622e-197 2.3541910028e-193 1.9125608809e-04 9.3645885587e-246 9.1625033128e-148 1.8883969785e-51 6.3309909128e-23
-1.7500000000e-02 3.0310889132e-02 1.1998650050e+00 9.5264155549e-03 5.4518720454e-08 1.8338206879e+02 6.6596886053e-74 9.3032786110e-11 8.1578551403e-231 1.1429855985e-226 3.5128229049e-04 5.4328774922e-304 1.3344503808e-188 1.2481938855e-75 6.4041822079e-23
-2.5000000000e-02 4.3301270189e-02 1.1997499113e+00 1.3343005591e-02 2.3596362062e-07 2.7157892605e+02 7.6514913922e-113 6.9981708137e-10 3.4375087119e-214 1.2215130960e-208 4.5142805181e-04 0.0000000000e+00 1.7967573459e-218 1.6256998489e-114 6.4628326108e-23
-1.2855752194e-03 1.5320888862e-03 1.1999979923e+00 8.5226510955e-04 7.4519251458e-12 9.4664357334e+04 0.0000000000e+00 8.0995957265e-16 0.0000000000e+00 0.0000000000e+00 1.2861655615e-04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.2357455636e-23
-3.2139380484e-03 3.8302222156e-03 1.1999955910e+00 1.5672718080e-03 6.1252303815e-11 3.5396777101e+03 0.0000000000e+00 1.0039846934e-14 7.3167484525e-44 3.4094020428e-40 3.5212554324e-07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.3027470335e-23
-6.4278760969e-03 7.6604444312e-03 1.1999882766e+00 2.7267082060e-03 2.8939905015e-10 4.3436862274e+02 1.2486107286e-180 1.1095816138e-13 3.3211906326e-11 1.6209180329e-07 2.1225739262e-07 4.1468742556e-191 2.3160023819e-187 5.7525244705e-184 6.1672777452e-23
-1.2855752194e-02 1.5320888862e-02 1.1999631022e+00 4.9225607491e-03 3.2600619056e-09 2.2518527909e+02 7.7959701564e-91 2.0916022696e-12 9.2683643257e-133 4.0730489493e-129 4.2997690466e-05 7.2255891683e-223 3.2625152255e-157 5.1120222147e-93 6.2357542410e-23
